source,target,is_chronic_path,gender_f,gender_m,gender_all,age_le_40,age_mid,age_gt_60,age_all,within_02_years,within_05_years,within_10_years,within_all_years,Weight
4,10,1,1,0,1,0,1,0,1,1,1,1,1,37
4,10,1,1,0,1,1,0,0,1,0,0,0,1,1
4,10,1,1,0,1,1,0,0,1,0,1,1,1,3
4,10,1,1,0,1,1,0,0,1,1,1,1,1,7
4,21,0,0,1,1,0,0,1,1,0,0,0,1,4
4,21,0,0,1,1,0,0,1,1,0,0,1,1,7
4,21,0,0,1,1,0,0,1,1,0,1,1,1,9
4,21,0,0,1,1,0,0,1,1,1,1,1,1,73
4,21,0,0,1,1,0,1,0,1,0,0,0,1,1
4,21,0,0,1,1,0,1,0,1,0,0,1,1,2
4,21,0,0,1,1,0,1,0,1,0,1,1,1,4
4,21,0,0,1,1,0,1,0,1,1,1,1,1,22
4,21,0,0,1,1,1,0,0,1,1,1,1,1,4
4,21,0,1,0,1,0,0,1,1,0,0,0,1,3
4,21,0,1,0,1,0,0,1,1,0,0,1,1,6
4,21,0,1,0,1,0,0,1,1,0,1,1,1,2
4,21,0,1,0,1,0,0,1,1,1,1,1,1,40
4,21,0,1,0,1,0,1,0,1,0,0,0,1,1
4,21,0,1,0,1,0,1,0,1,0,0,1,1,4
4,21,0,1,0,1,0,1,0,1,0,1,1,1,4
4,21,0,1,0,1,0,1,0,1,1,1,1,1,25
4,21,0,1,0,1,1,0,0,1,0,1,1,1,1
4,21,0,1,0,1,1,0,0,1,1,1,1,1,8
4,22,0,0,1,1,0,0,1,1,0,1,1,1,3
4,22,0,0,1,1,0,0,1,1,1,1,1,1,26
4,22,0,0,1,1,0,1,0,1,0,0,0,1,2
4,22,0,0,1,1,0,1,0,1,0,1,1,1,2
4,22,0,0,1,1,0,1,0,1,1,1,1,1,11
4,22,0,1,0,1,0,0,1,1,0,0,1,1,1
4,22,0,1,0,1,0,0,1,1,1,1,1,1,9
4,22,0,1,0,1,0,1,0,1,0,0,0,1,2
4,22,0,1,0,1,0,1,0,1,0,0,1,1,1
4,22,0,1,0,1,0,1,0,1,0,1,1,1,5
4,22,0,1,0,1,0,1,0,1,1,1,1,1,18
4,22,0,1,0,1,1,0,0,1,0,0,1,1,1
4,11,1,0,1,1,0,0,1,1,0,0,0,1,7
4,11,1,0,1,1,0,0,1,1,0,0,1,1,10
4,11,1,0,1,1,0,0,1,1,0,1,1,1,13
4,11,1,0,1,1,0,0,1,1,1,1,1,1,132
4,11,1,0,1,1,0,1,0,1,0,0,0,1,1
4,11,1,0,1,1,0,1,0,1,0,0,1,1,5
4,11,1,0,1,1,0,1,0,1,0,1,1,1,3
4,11,1,0,1,1,0,1,0,1,1,1,1,1,81
4,11,1,0,1,1,1,0,0,1,0,0,1,1,1
4,11,1,0,1,1,1,0,0,1,0,1,1,1,1
4,11,1,0,1,1,1,0,0,1,1,1,1,1,5
4,11,1,1,0,1,0,0,1,1,0,0,0,1,6
4,11,1,1,0,1,0,0,1,1,0,0,1,1,3
4,11,1,1,0,1,0,0,1,1,0,1,1,1,12
4,11,1,1,0,1,0,0,1,1,1,1,1,1,71
4,11,1,1,0,1,0,1,0,1,0,0,0,1,1
4,11,1,1,0,1,0,1,0,1,0,0,1,1,1
4,11,1,1,0,1,0,1,0,1,0,1,1,1,2
4,11,1,1,0,1,0,1,0,1,1,1,1,1,77
4,11,1,1,0,1,1,0,0,1,0,0,1,1,1
4,11,1,1,0,1,1,0,0,1,0,1,1,1,1
4,11,1,1,0,1,1,0,0,1,1,1,1,1,10
4,23,0,0,1,1,0,0,1,1,0,0,0,1,3
4,23,0,0,1,1,0,0,1,1,0,0,1,1,4
4,23,0,0,1,1,0,0,1,1,0,1,1,1,17
4,23,0,0,1,1,0,0,1,1,1,1,1,1,69
4,23,0,0,1,1,0,1,0,1,1,1,1,1,15
4,23,0,0,1,1,1,0,0,1,0,0,0,1,2
4,23,0,0,1,1,1,0,0,1,1,1,1,1,2
4,23,0,1,0,1,0,0,1,1,0,0,0,1,2
4,23,0,1,0,1,0,0,1,1,0,0,1,1,1
4,23,0,1,0,1,0,0,1,1,1,1,1,1,23
4,23,0,1,0,1,0,1,0,1,0,0,1,1,2
4,23,0,1,0,1,0,1,0,1,0,1,1,1,2
4,23,0,1,0,1,0,1,0,1,1,1,1,1,12
4,23,0,1,0,1,1,0,0,1,1,1,1,1,5
4,24,0,0,1,1,0,0,1,1,0,0,1,1,1
4,24,0,0,1,1,0,0,1,1,0,1,1,1,4
4,24,0,0,1,1,0,0,1,1,1,1,1,1,9
4,24,0,0,1,1,0,1,0,1,1,1,1,1,1
4,24,0,0,1,1,1,0,0,1,0,0,0,1,1
4,24,0,0,1,1,1,0,0,1,1,1,1,1,1
4,24,0,1,0,1,0,0,1,1,0,1,1,1,1
4,24,0,1,0,1,0,0,1,1,1,1,1,1,13
4,24,0,1,0,1,0,1,0,1,0,1,1,1,1
4,24,0,1,0,1,0,1,0,1,1,1,1,1,8
4,25,0,0,1,1,0,0,1,1,0,0,0,1,13
4,25,0,0,1,1,0,0,1,1,0,0,1,1,3
4,25,0,0,1,1,0,0,1,1,0,1,1,1,9
4,25,0,0,1,1,0,0,1,1,1,1,1,1,137
4,25,0,0,1,1,0,1,0,1,0,0,0,1,4
4,25,0,0,1,1,0,1,0,1,0,0,1,1,4
4,25,0,0,1,1,0,1,0,1,1,1,1,1,42
4,25,0,0,1,1,1,0,0,1,0,0,1,1,1
4,25,0,0,1,1,1,0,0,1,1,1,1,1,9
4,25,0,1,0,1,0,0,1,1,0,0,0,1,12
4,25,0,1,0,1,0,0,1,1,0,1,1,1,23
4,25,0,1,0,1,0,0,1,1,1,1,1,1,156
4,25,0,1,0,1,0,1,0,1,0,0,0,1,3
4,25,0,1,0,1,0,1,0,1,0,0,1,1,1
4,25,0,1,0,1,0,1,0,1,0,1,1,1,2
4,25,0,1,0,1,0,1,0,1,1,1,1,1,38
4,25,0,1,0,1,1,0,0,1,1,1,1,1,2
6,12,0,0,1,1,0,0,1,1,1,1,1,1,6
6,13,0,0,1,1,0,0,1,1,0,1,1,1,7
6,13,0,0,1,1,0,0,1,1,1,1,1,1,74
6,13,0,0,1,1,0,1,0,1,0,0,1,1,1
6,13,0,0,1,1,0,1,0,1,1,1,1,1,3
6,13,0,1,0,1,0,0,1,1,0,1,1,1,16
6,13,0,1,0,1,0,0,1,1,1,1,1,1,90
6,13,0,1,0,1,0,1,0,1,0,1,1,1,1
6,13,0,1,0,1,1,0,0,1,0,1,1,1,2
6,1,1,0,1,1,0,0,1,1,1,1,1,1,7
6,1,1,0,1,1,0,1,0,1,1,1,1,1,3
6,1,1,1,0,1,0,0,1,1,1,1,1,1,26
6,2,1,0,1,1,0,0,1,1,1,1,1,1,1
6,2,1,1,0,1,0,0,1,1,1,1,1,1,8
6,14,0,0,1,1,0,0,1,1,1,1,1,1,32
6,14,0,0,1,1,0,1,0,1,1,1,1,1,12
6,14,0,1,0,1,0,0,1,1,0,1,1,1,1
6,14,0,1,0,1,0,0,1,1,1,1,1,1,4
6,3,1,0,1,1,0,0,1,1,0,1,1,1,8
6,3,1,0,1,1,0,0,1,1,1,1,1,1,44
6,3,1,0,1,1,0,1,0,1,0,0,1,1,2
6,3,1,0,1,1,0,1,0,1,1,1,1,1,2
6,3,1,1,0,1,0,0,1,1,0,1,1,1,6
6,3,1,1,0,1,0,0,1,1,1,1,1,1,169
6,3,1,1,0,1,0,1,0,1,1,1,1,1,5
6,4,1,0,1,1,0,0,1,1,0,1,1,1,4
6,4,1,0,1,1,0,0,1,1,1,1,1,1,155
6,4,1,0,1,1,0,1,0,1,1,1,1,1,6
6,4,1,1,0,1,0,0,1,1,0,1,1,1,3
6,4,1,1,0,1,0,0,1,1,1,1,1,1,38
6,4,1,1,0,1,0,1,0,1,1,1,1,1,4
6,15,0,0,1,1,0,0,1,1,1,1,1,1,106
6,15,0,0,1,1,0,1,0,1,1,1,1,1,18
6,15,0,1,0,1,0,0,1,1,0,1,1,1,1
6,15,0,1,0,1,0,0,1,1,1,1,1,1,27
6,15,0,1,0,1,0,1,0,1,1,1,1,1,2
6,7,1,0,1,1,0,0,1,1,0,0,0,1,6
6,7,1,0,1,1,0,0,1,1,0,1,1,1,6
6,7,1,0,1,1,0,0,1,1,1,1,1,1,112
6,7,1,1,0,1,0,0,1,1,1,1,1,1,35
6,7,1,1,0,1,0,1,0,1,0,1,1,1,2
6,5,1,0,1,1,0,0,1,1,0,1,1,1,3
6,5,1,0,1,1,0,0,1,1,1,1,1,1,280
6,5,1,0,1,1,0,1,0,1,0,0,0,1,1
6,5,1,0,1,1,0,1,0,1,0,1,1,1,2
6,5,1,0,1,1,0,1,0,1,1,1,1,1,50
6,5,1,0,1,1,1,0,0,1,0,1,1,1,1
6,5,1,0,1,1,1,0,0,1,1,1,1,1,13
6,5,1,1,0,1,0,0,1,1,0,1,1,1,5
6,5,1,1,0,1,0,0,1,1,1,1,1,1,343
6,5,1,1,0,1,0,1,0,1,0,1,1,1,1
6,5,1,1,0,1,0,1,0,1,1,1,1,1,26
6,5,1,1,0,1,1,0,0,1,0,0,0,1,2
6,5,1,1,0,1,1,0,0,1,1,1,1,1,7
6,8,1,0,1,1,0,0,1,1,1,1,1,1,175
6,8,1,0,1,1,0,1,0,1,0,0,1,1,1
6,8,1,0,1,1,0,1,0,1,1,1,1,1,33
6,8,1,1,0,1,0,0,1,1,0,1,1,1,6
6,8,1,1,0,1,0,0,1,1,1,1,1,1,114
6,8,1,1,0,1,0,1,0,1,0,0,1,1,1
6,8,1,1,0,1,0,1,0,1,0,1,1,1,1
6,8,1,1,0,1,0,1,0,1,1,1,1,1,8
6,8,1,1,0,1,1,0,0,1,1,1,1,1,3
6,16,0,0,1,1,0,1,0,1,1,1,1,1,1
6,17,0,0,1,1,0,0,1,1,0,1,1,1,6
6,17,0,0,1,1,0,0,1,1,1,1,1,1,282
6,17,0,0,1,1,0,1,0,1,0,0,0,1,1
6,17,0,0,1,1,0,1,0,1,0,1,1,1,3
6,17,0,0,1,1,0,1,0,1,1,1,1,1,41
6,17,0,0,1,1,1,0,0,1,0,0,1,1,1
6,17,0,0,1,1,1,0,0,1,1,1,1,1,13
6,17,0,1,0,1,0,0,1,1,0,0,0,1,1
6,17,0,1,0,1,0,0,1,1,0,1,1,1,11
6,17,0,1,0,1,0,0,1,1,1,1,1,1,331
6,17,0,1,0,1,0,1,0,1,0,0,1,1,1
6,17,0,1,0,1,0,1,0,1,1,1,1,1,45
6,17,0,1,0,1,1,0,0,1,0,0,0,1,2
6,17,0,1,0,1,1,0,0,1,1,1,1,1,3
6,9,1,0,1,1,0,0,1,1,1,1,1,1,31
6,9,1,0,1,1,0,1,0,1,1,1,1,1,8
6,9,1,0,1,1,1,0,0,1,1,1,1,1,6
6,9,1,1,0,1,0,0,1,1,0,0,0,1,1
6,9,1,1,0,1,0,0,1,1,1,1,1,1,11
6,18,0,0,1,1,0,1,0,1,1,1,1,1,2
6,19,0,1,0,1,0,0,1,1,1,1,1,1,8
6,19,0,1,0,1,0,1,0,1,1,1,1,1,24
6,20,0,0,1,1,0,0,1,1,1,1,1,1,21
6,20,0,0,1,1,0,1,0,1,1,1,1,1,2
6,20,0,0,1,1,1,0,0,1,1,1,1,1,2
6,20,0,1,0,1,0,0,1,1,0,1,1,1,8
6,20,0,1,0,1,0,0,1,1,1,1,1,1,1
6,10,1,0,1,1,0,0,1,1,1,1,1,1,44
6,10,1,0,1,1,0,1,0,1,1,1,1,1,6
6,10,1,1,0,1,0,0,1,1,0,1,1,1,8
6,10,1,1,0,1,0,0,1,1,1,1,1,1,41
6,10,1,1,0,1,0,1,0,1,1,1,1,1,1
6,21,0,0,1,1,0,0,1,1,0,1,1,1,1
6,21,0,0,1,1,0,0,1,1,1,1,1,1,49
6,21,0,0,1,1,0,1,0,1,1,1,1,1,20
6,21,0,0,1,1,1,0,0,1,1,1,1,1,1
6,21,0,1,0,1,0,0,1,1,1,1,1,1,17
6,22,0,0,1,1,0,0,1,1,1,1,1,1,29
6,22,0,1,0,1,0,0,1,1,1,1,1,1,14
6,22,0,1,0,1,0,1,0,1,0,1,1,1,2
6,11,1,0,1,1,0,0,1,1,0,0,1,1,1
6,11,1,0,1,1,0,0,1,1,1,1,1,1,2
6,11,1,0,1,1,1,0,0,1,1,1,1,1,1
6,11,1,1,0,1,0,0,1,1,1,1,1,1,17
6,23,0,0,1,1,0,0,1,1,1,1,1,1,9
6,23,0,1,0,1,0,0,1,1,1,1,1,1,22
6,24,0,0,1,1,0,0,1,1,1,1,1,1,18
6,24,0,0,1,1,0,1,0,1,0,1,1,1,1
6,25,0,0,1,1,0,0,1,1,1,1,1,1,58
6,25,0,0,1,1,0,1,0,1,0,0,0,1,1
6,25,0,1,0,1,0,0,1,1,1,1,1,1,38
6,25,0,1,0,1,0,1,0,1,1,1,1,1,6
6,25,0,1,0,1,1,0,0,1,1,1,1,1,2
15,12,0,0,1,1,0,0,1,1,1,1,1,1,32
15,12,0,1,0,1,0,1,0,1,0,0,1,1,1
15,12,0,1,0,1,1,0,0,1,1,1,1,1,1
15,13,0,0,1,1,0,0,1,1,0,0,0,1,2
15,13,0,0,1,1,0,0,1,1,0,1,1,1,1
15,13,0,0,1,1,0,0,1,1,1,1,1,1,34
15,13,0,0,1,1,0,1,0,1,1,1,1,1,1
15,13,0,1,0,1,0,0,1,1,1,1,1,1,12
15,13,0,1,0,1,0,1,0,1,1,1,1,1,24
15,13,0,1,0,1,1,0,0,1,1,1,1,1,1
15,1,0,0,1,1,0,0,1,1,1,1,1,1,16
15,1,0,0,1,1,1,0,0,1,1,1,1,1,1
15,1,0,1,0,1,0,0,1,1,1,1,1,1,7
15,1,0,1,0,1,0,1,0,1,0,0,0,1,1
15,2,0,0,1,1,0,0,1,1,1,1,1,1,2
15,2,0,0,1,1,1,0,0,1,1,1,1,1,7
15,2,0,1,0,1,0,0,1,1,1,1,1,1,8
15,2,0,1,0,1,1,0,0,1,0,0,1,1,1
15,2,0,1,0,1,1,0,0,1,1,1,1,1,4
15,14,0,0,1,1,0,0,1,1,1,1,1,1,67
15,14,0,0,1,1,0,1,0,1,1,1,1,1,15
15,14,0,1,0,1,0,0,1,1,1,1,1,1,3
15,14,0,1,0,1,0,1,0,1,1,1,1,1,4
15,3,0,0,1,1,0,0,1,1,1,1,1,1,30
15,3,0,0,1,1,0,1,0,1,0,0,0,1,1
15,3,0,0,1,1,0,1,0,1,0,0,1,1,2
15,3,0,0,1,1,0,1,0,1,1,1,1,1,3
15,3,0,0,1,1,1,0,0,1,1,1,1,1,5
15,3,0,1,0,1,0,1,0,1,0,1,1,1,3
15,3,0,1,0,1,1,0,0,1,0,0,0,1,1
15,3,0,1,0,1,1,0,0,1,0,1,1,1,1
15,3,0,1,0,1,1,0,0,1,1,1,1,1,1
15,4,0,0,1,1,0,0,1,1,0,0,0,1,1
15,4,0,0,1,1,0,0,1,1,0,0,1,1,12
15,4,0,0,1,1,0,0,1,1,0,1,1,1,9
15,4,0,0,1,1,0,0,1,1,1,1,1,1,116
15,4,0,0,1,1,0,1,0,1,0,0,1,1,1
15,4,0,0,1,1,0,1,0,1,1,1,1,1,9
15,4,0,0,1,1,1,0,0,1,1,1,1,1,9
15,4,0,1,0,1,0,0,1,1,0,1,1,1,3
15,4,0,1,0,1,0,0,1,1,1,1,1,1,63
15,4,0,1,0,1,0,1,0,1,0,0,1,1,1
15,4,0,1,0,1,0,1,0,1,0,1,1,1,1
15,4,0,1,0,1,0,1,0,1,1,1,1,1,22
15,4,0,1,0,1,1,0,0,1,0,0,0,1,1
15,4,0,1,0,1,1,0,0,1,0,1,1,1,1
15,4,0,1,0,1,1,0,0,1,1,1,1,1,2
15,6,0,0,1,1,0,0,1,1,0,1,1,1,1
15,6,0,0,1,1,0,0,1,1,1,1,1,1,66
15,6,0,0,1,1,0,1,0,1,1,1,1,1,14
15,6,0,1,0,1,0,0,1,1,0,1,1,1,4
15,6,0,1,0,1,0,0,1,1,1,1,1,1,23
15,6,0,1,0,1,0,1,0,1,1,1,1,1,8
15,7,0,0,1,1,0,0,1,1,1,1,1,1,27
15,7,0,1,0,1,0,0,1,1,1,1,1,1,18
15,7,0,1,0,1,0,1,0,1,1,1,1,1,4
15,5,0,0,1,1,0,0,1,1,0,1,1,1,1
15,5,0,0,1,1,0,0,1,1,1,1,1,1,165
15,5,0,0,1,1,0,1,0,1,0,1,1,1,1
15,5,0,0,1,1,0,1,0,1,1,1,1,1,28
15,5,0,0,1,1,1,0,0,1,0,0,0,1,1
15,5,0,0,1,1,1,0,0,1,1,1,1,1,19
15,5,0,1,0,1,0,0,1,1,0,0,0,1,2
15,5,0,1,0,1,0,0,1,1,0,0,1,1,1
15,5,0,1,0,1,0,0,1,1,1,1,1,1,90
15,5,0,1,0,1,0,1,0,1,1,1,1,1,30
15,5,0,1,0,1,1,0,0,1,1,1,1,1,7
15,8,0,0,1,1,0,0,1,1,0,1,1,1,3
15,8,0,0,1,1,0,0,1,1,1,1,1,1,42
15,8,0,0,1,1,0,1,0,1,0,0,1,1,1
15,8,0,0,1,1,0,1,0,1,1,1,1,1,12
15,8,0,0,1,1,1,0,0,1,1,1,1,1,1
15,8,0,1,0,1,0,0,1,1,0,1,1,1,6
15,8,0,1,0,1,0,0,1,1,1,1,1,1,9
15,8,0,1,0,1,0,1,0,1,0,0,0,1,1
15,8,0,1,0,1,0,1,0,1,1,1,1,1,9
15,8,0,1,0,1,1,0,0,1,0,0,0,1,1
15,16,0,1,0,1,0,0,1,1,0,1,1,1,1
15,16,0,1,0,1,0,0,1,1,1,1,1,1,4
15,17,0,0,1,1,0,0,1,1,0,1,1,1,1
15,17,0,0,1,1,0,0,1,1,1,1,1,1,146
15,17,0,0,1,1,0,1,0,1,0,1,1,1,1
15,17,0,0,1,1,0,1,0,1,1,1,1,1,40
15,17,0,0,1,1,1,0,0,1,0,0,1,1,1
15,17,0,0,1,1,1,0,0,1,1,1,1,1,27
15,17,0,1,0,1,0,0,1,1,0,0,0,1,2
15,17,0,1,0,1,0,0,1,1,0,1,1,1,2
15,17,0,1,0,1,0,0,1,1,1,1,1,1,100
15,17,0,1,0,1,0,1,0,1,0,1,1,1,1
15,17,0,1,0,1,0,1,0,1,1,1,1,1,51
15,17,0,1,0,1,1,0,0,1,1,1,1,1,9
15,9,0,0,1,1,0,0,1,1,1,1,1,1,3
15,19,0,0,1,1,0,0,1,1,0,0,1,1,1
15,19,0,0,1,1,0,0,1,1,1,1,1,1,3
15,19,0,1,0,1,0,0,1,1,1,1,1,1,3
15,19,0,1,0,1,1,0,0,1,1,1,1,1,1
15,20,0,0,1,1,0,0,1,1,0,1,1,1,2
15,20,0,0,1,1,0,0,1,1,1,1,1,1,90
15,20,0,0,1,1,0,1,0,1,1,1,1,1,8
15,20,0,0,1,1,1,0,0,1,1,1,1,1,9
15,20,0,1,0,1,0,0,1,1,1,1,1,1,16
15,20,0,1,0,1,0,1,0,1,0,1,1,1,1
15,20,0,1,0,1,0,1,0,1,1,1,1,1,19
15,20,0,1,0,1,1,0,0,1,1,1,1,1,1
15,10,0,0,1,1,0,0,1,1,1,1,1,1,20
15,10,0,0,1,1,0,1,0,1,0,0,1,1,1
15,10,0,0,1,1,0,1,0,1,1,1,1,1,2
15,10,0,0,1,1,1,0,0,1,1,1,1,1,1
15,10,0,1,0,1,0,0,1,1,1,1,1,1,20
15,10,0,1,0,1,0,1,0,1,1,1,1,1,12
15,10,0,1,0,1,1,0,0,1,0,0,0,1,1
15,10,0,1,0,1,1,0,0,1,0,0,1,1,1
15,10,0,1,0,1,1,0,0,1,1,1,1,1,1
15,21,0,0,1,1,0,0,1,1,1,1,1,1,52
15,21,0,0,1,1,0,1,0,1,0,1,1,1,2
15,21,0,0,1,1,0,1,0,1,1,1,1,1,14
15,21,0,0,1,1,1,0,0,1,1,1,1,1,9
15,21,0,1,0,1,0,0,1,1,0,1,1,1,2
15,21,0,1,0,1,0,0,1,1,1,1,1,1,15
15,21,0,1,0,1,0,1,0,1,1,1,1,1,3
15,21,0,1,0,1,1,0,0,1,1,1,1,1,2
15,22,0,0,1,1,0,0,1,1,1,1,1,1,14
15,22,0,0,1,1,0,1,0,1,1,1,1,1,2
15,22,0,1,0,1,1,0,0,1,1,1,1,1,1
15,11,0,0,1,1,0,0,1,1,1,1,1,1,2
15,11,0,1,0,1,0,0,1,1,0,1,1,1,1
15,11,0,1,0,1,0,0,1,1,1,1,1,1,12
15,11,0,1,0,1,1,0,0,1,1,1,1,1,1
15,23,0,0,1,1,0,0,1,1,1,1,1,1,32
15,23,0,0,1,1,0,1,0,1,0,1,1,1,2
15,23,0,0,1,1,0,1,0,1,1,1,1,1,5
15,23,0,0,1,1,1,0,0,1,1,1,1,1,2
15,23,0,1,0,1,0,0,1,1,0,1,1,1,1
15,23,0,1,0,1,0,0,1,1,1,1,1,1,12
15,23,0,1,0,1,1,0,0,1,1,1,1,1,1
15,24,0,0,1,1,0,0,1,1,0,0,1,1,1
15,24,0,0,1,1,0,0,1,1,1,1,1,1,4
15,24,0,1,0,1,0,0,1,1,1,1,1,1,7
15,25,0,0,1,1,0,0,1,1,0,1,1,1,1
15,25,0,0,1,1,0,0,1,1,1,1,1,1,46
15,25,0,0,1,1,0,1,0,1,0,1,1,1,1
15,25,0,0,1,1,0,1,0,1,1,1,1,1,5
15,25,0,0,1,1,1,0,0,1,1,1,1,1,4
15,25,0,1,0,1,0,0,1,1,1,1,1,1,71
15,25,0,1,0,1,0,1,0,1,1,1,1,1,6
15,25,0,1,0,1,1,0,0,1,1,1,1,1,2
7,12,0,0,1,1,0,0,1,1,1,1,1,1,11
7,12,0,0,1,1,0,1,0,1,1,1,1,1,1
7,12,0,1,0,1,0,0,1,1,1,1,1,1,2
7,12,0,1,0,1,0,1,0,1,0,1,1,1,6
7,12,0,1,0,1,0,1,0,1,1,1,1,1,4
7,13,0,0,1,1,0,0,1,1,0,0,0,1,2
7,13,0,0,1,1,0,0,1,1,0,1,1,1,9
7,13,0,0,1,1,0,0,1,1,1,1,1,1,27
7,13,0,0,1,1,0,1,0,1,0,0,0,1,1
7,13,0,1,0,1,0,0,1,1,1,1,1,1,11
7,1,1,0,1,1,0,0,1,1,1,1,1,1,1
7,1,1,0,1,1,0,1,0,1,1,1,1,1,1
7,1,1,1,0,1,0,0,1,1,1,1,1,1,10
7,1,1,1,0,1,0,1,0,1,1,1,1,1,2
7,2,1,0,1,1,0,0,1,1,1,1,1,1,6
7,2,1,0,1,1,1,0,0,1,1,1,1,1,1
7,2,1,1,0,1,0,0,1,1,0,1,1,1,2
7,2,1,1,0,1,0,0,1,1,1,1,1,1,17
7,2,1,1,0,1,0,1,0,1,0,0,0,1,1
7,14,0,0,1,1,0,0,1,1,0,0,0,1,1
7,14,0,0,1,1,0,0,1,1,1,1,1,1,3
7,14,0,0,1,1,0,1,0,1,0,1,1,1,1
7,3,1,0,1,1,0,0,1,1,0,0,0,1,2
7,3,1,0,1,1,0,0,1,1,0,1,1,1,2
7,3,1,0,1,1,0,0,1,1,1,1,1,1,27
7,3,1,0,1,1,1,0,0,1,0,0,1,1,1
7,3,1,0,1,1,1,0,0,1,1,1,1,1,1
7,3,1,1,0,1,0,0,1,1,0,0,1,1,2
7,3,1,1,0,1,0,0,1,1,1,1,1,1,17
7,3,1,1,0,1,0,1,0,1,0,0,0,1,2
7,4,1,0,1,1,0,0,1,1,0,0,0,1,8
7,4,1,0,1,1,0,0,1,1,0,0,1,1,1
7,4,1,0,1,1,0,0,1,1,0,1,1,1,7
7,4,1,0,1,1,0,0,1,1,1,1,1,1,97
7,4,1,0,1,1,0,1,0,1,0,0,0,1,3
7,4,1,1,0,1,0,0,1,1,0,1,1,1,6
7,4,1,1,0,1,0,0,1,1,1,1,1,1,53
7,4,1,1,0,1,0,1,0,1,0,1,1,1,2
7,4,1,1,0,1,1,0,0,1,0,0,0,1,2
7,6,1,0,1,1,0,0,1,1,0,0,0,1,6
7,6,1,0,1,1,0,0,1,1,1,1,1,1,126
7,6,1,1,0,1,0,0,1,1,0,0,0,1,1
7,6,1,1,0,1,0,0,1,1,0,1,1,1,2
7,6,1,1,0,1,0,0,1,1,1,1,1,1,33
7,6,1,1,0,1,0,1,0,1,1,1,1,1,1
7,15,0,0,1,1,0,0,1,1,1,1,1,1,15
7,15,0,1,0,1,0,0,1,1,1,1,1,1,19
7,15,0,1,0,1,0,1,0,1,0,1,1,1,1
7,15,0,1,0,1,0,1,0,1,1,1,1,1,4
7,5,1,0,1,1,0,0,1,1,0,0,0,1,6
7,5,1,0,1,1,0,0,1,1,0,0,1,1,2
7,5,1,0,1,1,0,0,1,1,0,1,1,1,6
7,5,1,0,1,1,0,0,1,1,1,1,1,1,154
7,5,1,0,1,1,0,1,0,1,0,0,0,1,2
7,5,1,0,1,1,0,1,0,1,0,0,1,1,1
7,5,1,0,1,1,0,1,0,1,0,1,1,1,1
7,5,1,0,1,1,0,1,0,1,1,1,1,1,5
7,5,1,0,1,1,1,0,0,1,0,0,0,1,1
7,5,1,0,1,1,1,0,0,1,0,1,1,1,2
7,5,1,1,0,1,0,0,1,1,0,0,1,1,3
7,5,1,1,0,1,0,0,1,1,0,1,1,1,18
7,5,1,1,0,1,0,0,1,1,1,1,1,1,116
7,5,1,1,0,1,0,1,0,1,0,0,0,1,1
7,5,1,1,0,1,0,1,0,1,0,1,1,1,2
7,5,1,1,0,1,0,1,0,1,1,1,1,1,10
7,5,1,1,0,1,1,0,0,1,1,1,1,1,1
7,8,1,0,1,1,0,0,1,1,0,0,1,1,1
7,8,1,0,1,1,0,0,1,1,0,1,1,1,2
7,8,1,0,1,1,0,0,1,1,1,1,1,1,61
7,8,1,0,1,1,0,1,0,1,1,1,1,1,1
7,8,1,1,0,1,0,0,1,1,0,0,1,1,2
7,8,1,1,0,1,0,0,1,1,0,1,1,1,12
7,8,1,1,0,1,0,0,1,1,1,1,1,1,27
7,8,1,1,0,1,0,1,0,1,1,1,1,1,1
7,16,0,0,1,1,0,0,1,1,1,1,1,1,2
7,16,0,1,0,1,0,0,1,1,1,1,1,1,7
7,17,0,0,1,1,0,0,1,1,0,0,0,1,9
7,17,0,0,1,1,0,0,1,1,0,0,1,1,4
7,17,0,0,1,1,0,0,1,1,0,1,1,1,4
7,17,0,0,1,1,0,0,1,1,1,1,1,1,132
7,17,0,0,1,1,0,1,0,1,1,1,1,1,5
7,17,0,1,0,1,0,0,1,1,0,1,1,1,12
7,17,0,1,0,1,0,0,1,1,1,1,1,1,82
7,17,0,1,0,1,0,1,0,1,0,1,1,1,1
7,17,0,1,0,1,0,1,0,1,1,1,1,1,6
7,9,1,0,1,1,0,0,1,1,1,1,1,1,22
7,9,1,1,0,1,0,0,1,1,1,1,1,1,1
7,18,0,0,1,1,0,0,1,1,1,1,1,1,2
7,18,0,1,0,1,0,0,1,1,1,1,1,1,1
7,19,0,0,1,1,0,0,1,1,1,1,1,1,30
7,19,0,1,0,1,0,0,1,1,0,1,1,1,2
7,20,0,1,0,1,0,0,1,1,1,1,1,1,6
7,10,1,0,1,1,0,0,1,1,1,1,1,1,30
7,10,1,0,1,1,0,1,0,1,1,1,1,1,2
7,10,1,1,0,1,0,0,1,1,0,1,1,1,6
7,10,1,1,0,1,0,0,1,1,1,1,1,1,42
7,10,1,1,0,1,0,1,0,1,0,0,1,1,1
7,10,1,1,0,1,0,1,0,1,1,1,1,1,6
7,21,0,0,1,1,0,0,1,1,0,1,1,1,6
7,21,0,0,1,1,0,0,1,1,1,1,1,1,25
7,21,0,0,1,1,0,1,0,1,1,1,1,1,1
7,21,0,0,1,1,1,0,0,1,0,1,1,1,2
7,21,0,1,0,1,0,0,1,1,1,1,1,1,9
